"","x","y","spatial_cluster"
"cell2148",1156.65944812819,-2032.59993486479,"1"
"cell2150",1175.99144862965,-2054.25393542647,"1"
"cell2151",1255.9114507027,-1953.38193280995,"1"
"cell2156",1208.28344946727,-1916.93193186447,"1"
"cell2157",1240.7374503091,-2043.12993513793,"1"
"cell2160",1236.25545019284,-2060.89593559876,"1"
"cell2164",1188.35744895041,-2018.073934488,"1"
"cell2168",1144.40144781023,-2053.22793539986,"1"
"cell2169",1274.86545119435,-1991.23593379185,"1"
"cell2170",1194.9994491227,-1972.4439333044,"1"
"cell2174",1270.00545106828,-2010.3519342877,"1"
"cell2175",1219.83944976702,-2031.41193483397,"1"
"cell2180",1126.9054473564,-2051.76993536204,"1"
"cell2182",1177.23344866186,-1930.64793222025,"1"
"cell2183",1300.34805185534,-1907.04993160814,"1"
"cell2184",1152.71744802594,-1957.161932908,"1"
"cell2189",1190.19344899803,-1911.4239317216,"1"
"cell2191",1183.11944881454,-1967.63793317974,"1"
"cell2192",1239.06345026568,-2033.84193489701,"1"
"cell2193",1220.10944977403,-1929.89193220064,"1"
"cell2197",1209.20144949108,-1975.84593339264,"1"
"cell2198",1141.539447736,-2080.01193609461,"1"
"cell2202",1149.53367950767,-2196.16697978973,"1"
"cell2203",1200.77968083695,-2084.60297689587,"1"
"cell2204",1119.29367872328,-2192.44097969308,"1"
"cell2205",1156.22967968136,-2182.12697942555,"1"
"cell2207",1226.48368150368,-2218.46898036823,"15"
"cell2209",1286.90968307108,-2146.05497848988,"15"
"cell2218",1230.58768161014,-2181.64097941294,"1"
"cell2220",1172.26768009737,-2208.26298010349,"1"
"cell2221",1108.60167844594,-2119.16297779232,"1"
"cell2222",1268.65768259764,-2243.03898100555,"15"
"cell2227",1106.38767838851,-2128.55897803605,"1"
"cell2230",1087.00707788579,-2168.41097906977,"1"
"cell2231",1247.54368204996,-2146.75697850809,"1"
"cell2232",1154.71767964214,-2134.06697817892,"1"
"cell2233",1147.04967944324,-2278.35498192161,"1"
"cell2234",1261.52968241274,-2083.68497687206,"1"
"cell2236",1204.45168093219,-2171.75897915661,"1"
"cell2241",1187.33368048817,-2102.63897736371,"1"
"cell2242",1172.80768011138,-2226.78498058394,"1"
"cell2243",1134.46767911687,-2152.48097865656,"1"
"cell2245",1225.88968148828,-2122.40297787637,"1"
"cell2246",1288.3136831075,-2175.59297925606,"15"
"cell2247",1220.65168135241,-2177.42897930369,"1"
"cell2248",1139.16567923874,-2254.2169812955,"1"
"cell2250",1181.55568033829,-2256.05298134312,"1"
"cell2252",1213.73968117312,-2182.72097944096,"1"
"cell2253",1136.0876791589,-2123.48297790438,"1"
"cell2254",1260.66568239033,-2229.64698065817,"15"
"cell2255",1215.89968122914,-2263.34298153222,"15"
"cell2256",1236.20368175581,-2085.03497690707,"1"
"cell2257",1273.5716827251,-2161.39097888768,"15"
"cell2258",1217.24968126416,-2135.20097820833,"1"
"cell2259",1176.74968021363,-2119.75697780773,"1"
"cell2260",1294.03228325583,-2215.82298029959,"15"
"cell2261",1136.4116791673,-2225.00298053771,"1"
"cell2263",1249.91968211159,-2167.60097904876,"1"
"cell2264",1115.08167861402,-2155.3969787322,"1"
"cell2266",1193.21968064085,-2218.09098035842,"1"
"cell2267",1185.27516786009,-2280.60570292361,"1"
"cell2268",1214.86716862768,-2450.6463073343,"15"
"cell2270",1220.75316878036,-2339.78430445865,"15"
"cell2271",1220.69916877896,-2391.19230579212,"15"
"cell2277",1222.85916883498,-2331.25230423734,"15"
"cell2279",1283.28517040238,-2348.69430468976,"15"
"cell2283",1203.41916833073,-2360.25030498952,"15"
"cell2285",1268.65117002279,-2425.86030669138,"15"
"cell2288",1237.70916922018,-2443.24830714241,"15"
"cell2289",1141.26516671851,-2353.82430482283,"1"
"cell2292",1099.68516563997,-2391.73230580613,"1"
"cell2293",1121.44716620445,-2381.742305547,"1"
"cell2295",1171.93716751412,-2383.57830559462,"15"
"cell2297",1112.42916597053,-2343.5643045567,"1"
"cell2298",1197.53316817805,-2298.0423033759,"15"
"cell2302",1210.54716851562,-2283.35430299491,"15"
"cell2303",1247.80716948211,-2373.8583053425,"15"
"cell2307",1093.31316547468,-2305.8183035776,"1"
"cell2308",1107.08316583186,-2331.14430423453,"1"
"cell2311",1266.97716997936,-2400.31830602884,"15"
"cell2318",1193.6991680786,-2400.21030602604,"15"
"cell2322",1184.03316782787,-2309.27430366725,"15"
"cell2323",1237.22316920757,-2408.04030622914,"15"
"cell2326",1096.49916555732,-2402.64030608907,"1"
"cell2327",1122.79716623947,-2437.14630698413,"1"
"cell2328",1237.65516921878,-2366.244305145,"15"
"cell2331",1169.12916744128,-2440.54830707237,"12"
"cell2332",1124.09316627309,-2401.18230605125,"1"
"cell2333",1145.96316684037,-2402.69430609047,"15"
"cell2334",1224.96516888961,-2376.93630542234,"15"
"cell2342",1145.26116682217,-2416.41030644625,"15"
"cell2347",1275.13117019087,-2309.86830368266,"15"
"cell2353",1228.96116899326,-2308.14030363783,"15"
"cell2355",1120.20081863925,-2623.01332221553,"12"
"cell2366",1213.89082106948,-2676.85132361203,"12"
"cell2374",1168.63881989568,-2645.69332280383,"12"
"cell2375",1115.71881852299,-2603.68132171407,"12"
"cell2378",1212.75682104006,-2604.81532174349,"12"
"cell2381",1147.3088193424,-2564.36932069436,"12"
"cell2387",1117.71681857482,-2578.89532107115,"12"
"cell2389",1218.15682118014,-2551.24732035398,"12"
"cell2397",1182.51682025567,-2685.11332382634,"12"
"cell2400",1273.50682261586,-2622.47332220152,"12"
"cell2419",1151.46681945026,-2574.79132096469,"12"
"cell2424",1085.13434421644,-2813.98864811286,"12"
"cell2425",1209.82034745067,-2716.30264557898,"12"
"cell2428",1240.97834825888,-2807.23864793777,"12"
"cell2429",1123.15034520254,-2877.4386497587,"12"
"cell2439",1150.7983459197,-2855.67664919421,"12"
"cell2441",1213.49234754592,-2742.22264625132,"12"
"cell2445",1239.19634821266,-2757.99064666033,"12"
"cell2449",1165.64834630489,-2816.4186481759,"12"
"cell2452",1094.47634445876,-2733.420646023,"12"
"cell2454",1165.37834629789,-2826.19264842942,"12"
"cell2456",1113.64634495601,-2824.6266483888,"12"
"cell2457",1158.95234613121,-2828.40664848685,"12"
"cell2458",1241.84234828129,-2875.76464971527,"12"
"cell2469",1128.71234534681,-2777.37664716318,"12"
"cell2471",1217.54234765097,-2869.8246495612,"12"
"cell2472",1188.9223469086,-2800.86664777249,"12"
"cell2473",1249.45634847879,-2757.66664665192,"12"
"cell2474",1108.08434481174,-2781.04864725843,"12"
"cell2475",1215.11234758794,-2753.99464655668,"12"
"cell2478",1178.82434664667,-2765.28064684942,"12"
"cell2482",1187.78834687918,-2723.64664576948,"12"
"cell2483",1140.16034564376,-2715.38464555517,"12"
"cell2485",1201.18034722656,-2888.29265004024,"12"
"cell2486",1176.15884962678,-3073.25546601787,"14"
"cell2488",1172.97284954414,-2939.82146255672,"12"
"cell2499",1076.31284703687,-2952.94346289709,"12"
"cell2501",1216.17285066471,-2923.0814621225,"12"
"cell2502",1096.72484756634,-2930.20946230739,"12"
"cell2503",1120.53884818405,-2914.81946190819,"12"
"cell2505",1278.26745227538,-2963.09546316043,"16"
"cell2506",1209.26085048541,-2951.70146286488,"12"
"cell2511",1214.82285062969,-3002.02946417034,"16"
"cell2512",1121.88884821907,-3002.62346418574,"12"
"cell2513",1163.63084930182,-2931.23546233401,"12"
"cell2514",1144.24484879896,-3076.27946609631,"12"
"cell2515",1115.03084804118,-3046.03946531191,"12"
"cell2517",1250.03085154295,-3007.59146431461,"16"
"cell2519",1204.50885036215,-3060.67346569151,"14"
"cell2521",1095.59084753692,-2951.21546285227,"12"
"cell2523",1205.58885039017,-2916.33146194741,"12"
"cell2524",1227.02685094625,-2968.27946329489,"16"
"cell2525",1147.3228488788,-3007.53746431321,"12"
"cell2528",1156.66484912112,-2890.73546128348,"12"
"cell2529",1252.35285160318,-2934.04346240684,"16"
"cell2530",1162.2808492668,-2967.90146328509,"12"
"cell2531",1188.25484994054,-2943.06146264076,"12"
"cell2535",1270.17285206541,-3031.83746494353,"16"
"cell2536",1208.0728504546,-3010.50746439025,"16"
"cell2543",1202.51087873429,-3274.15506754816,"14"
"cell2546",1112.1688763909,-3203.19906570762,"14"
"cell2551",1218.2248791419,-3274.53306755796,"14"
"cell2553",1107.90287628025,-3158.86506455764,"14"
"cell2555",1203.4828787595,-3285.3870678395,"14"
"cell2559",1237.39487963915,-3187.05306528881,"14"
"cell2561",1120.37687660381,-3252.06906697527,"14"
"cell2562",1179.83087814599,-3160.91706461087,"14"
"cell2563",1090.83887583762,-3130.56906382367,"12"
"cell2564",1094.45687593147,-3214.91706601158,"14"
"cell2567",1223.19287927076,-3250.07106692344,"14"
"cell2572",1075.66487544402,-3255.36306706071,"14"
"cell2576",1185.55487829447,-3186.56706527621,"14"
"cell2578",1168.22087784484,-3096.98106295243,"14"
"cell2580",1232.91287952289,-3143.96106417105,"14"
"cell2582",1064.22227514721,-3158.64906455204,"12"
"cell2583",1247.97887991369,-3111.61506333202,"14"
"cell2584",1227.89087939262,-3126.46506371722,"14"
"cell2587",1131.28487688676,-3156.38106449321,"14"
"cell2589",1217.52287912369,-3174.52506496385,"14"
"cell2594",1136.30687701702,-3183.54306519777,"14"
"cell2595",1161.74087767676,-3181.22106513754,"14"
"cell2596",1158.60887759551,-3163.6710646823,"14"
"cell2598",1158.82487760112,-3283.98306780308,"14"
"cell2599",1206.02087882534,-3241.59306670353,"14"
"cell2601",1139.92487711087,-3265.67706732824,"14"
"cell2602",1089.65087580681,-3147.9570642747,"12"
"cell2604",1198.19087862223,-3126.19506371021,"14"
"cell2612",1082.08985032514,-3472.20979012176,"14"
"cell2614",1220.59985391796,-3404.27778835967,"14"
"cell2616",1163.197852429,-3465.45978994668,"14"
"cell2617",1197.00185330585,-3405.14178838208,"14"
"cell2618",1166.54585251585,-3473.77579016238,"14"
"cell2619",1210.23185364902,-3327.70578637347,"14"
"cell2622",1220.65385391936,-3312.69378598407,"14"
"cell2623",1133.60585166141,-3402.44178831205,"14"
"cell2625",1190.95385314897,-3448.23378949985,"14"
"cell2626",1269.03245517425,-3418.58778873086,"14"
"cell2627",1244.30585453287,-3453.30978963152,"14"
"cell2629",1118.75585127622,-3428.9557889998,"14"
"cell2632",1089.16385050863,-3374.68578759208,"14"
"cell2635",1212.71585371345,-3371.12178749964,"14"
"cell2636",1138.19585178047,-3386.02578788623,"14"
"cell2637",1087.54385046661,-3443.85978938639,"14"
"cell2638",1138.57385179028,-3315.71778606251,"14"
"cell2641",1150.88585210964,-3468.48379002512,"14"
"cell2643",1159.36385232955,-3406.5997884199,"14"
"cell2645",1224.97385403141,-3467.88979000971,"14"
"cell2646",1086.03185042739,-3395.09778812155,"14"
"cell2647",1110.81785107031,-3454.65978966653,"14"
"cell2648",1115.94785120338,-3451.09578957409,"14"
"cell2650",1186.41785303131,-3333.69978652894,"14"
"cell2651",1066.53784992173,-3368.4217874296,"14"
"cell2654",1256.50985484943,-3355.78578710184,"14"
"cell2655",1135.81985171884,-3356.81178712845,"14"
"cell2657",1125.1818514429,-3323.38578626141,"14"
"cell2658",1242.09185447544,-3434.94978915527,"14"
"cell2660",1107.57785098627,-3348.65778691694,"14"
"cell2662",1186.1478530243,-3424.31178887933,"14"
"cell2663",1200.8898534067,-3435.48978916928,"14"
"cell2665",1197.37985331565,-3352.00578700379,"14"
"cell2666",1264.55585505813,-3473.66779015958,"14"
"cell2669",1155.1518522203,-3489.54379057139,"14"
"cell2670",1139.59985181689,-3454.11978965253,"14"
"cell2675",1118.53985127062,-3399.0397882238,"14"
"cell2677",1224.59585402161,-3452.1757896021,"14"
"cell2678",1136.08985172585,-3343.58178678527,"14"
"cell2681",1062.76324982382,-3390.39978799969,"14"
"cell2682",1199.53985337168,-3479.82379031926,"14"
"cell2683",1163.62985244021,-3354.81378707662,"14"
"cell2694",1182.42937843874,-3509.62622727826,"14"
"cell2695",1249.22738017142,-3544.51022818312,"14"
"cell2696",1196.68537880853,-3605.96222977713,"14"
"cell2698",1073.61937561631,-3550.99022835121,"14"
"cell2701",1125.18937695399,-3600.83222964406,"14"
"cell2703",1154.02537770197,-3518.96822752059,"14"
"cell2707",1263.74798054807,-3584.09222920984,"14"
"cell2711",1199.22337887436,-3627.72423034161,"14"
"cell2718",1124.54137693718,-3573.2382289283,"14"
"cell2721",1261.58798049204,-3514.81022741273,"14"
"cell2722",1179.1893783547,-3616.00623003766,"14"
"cell2727",1162.82737793028,-3660.82623120025,"14"
"cell2730",1108.17937651277,-3497.0442269519,"14"
"cell2733",1155.26737773418,-3533.71022790298,"14"
"cell2735",1137.71737727895,-3501.04022705555,"14"
"cell2739",1246.95938011259,-3604.34222973511,"14"
"cell2747",1178.86537834629,-3528.68822777271,"14"
"cell2749",1137.55537727475,-3547.58822826296,"14"
"cell2750",1114.60537667945,-3570.80822886527,"14"
"cell2754",1261.91198050044,-3638.03823060915,"14"
"cell2761",1108.55737652257,-3509.08622726426,"14"
"cell2770",1054.88677513041,-3527.33822773769,"14"
"cell2772",1201.11337892339,-3615.30423001945,"14"
"cell2776",1095.5973761864,-3613.63022997603,"14"
"cell2777",1112.71537663043,-3548.39822828397,"14"
"cell2778",1091.06137606874,-3580.8522291258,"14"
"cell2779",1076.69737569615,-3570.70022886246,"14"
"cell2783",1105.15537643433,-3564.92222871259,"14"
"cell2785",1079.23537576199,-3498.34022698551,"14"
"cell2787",1075.94137567654,-3527.3922277391,"14"
"cell2793",1161.74191903695,-3776.41229341924,"14"
"cell2795",1111.19791772589,-3713.34029178321,"14"
"cell2806",1076.25991681963,-3736.23629237711,"14"
"cell2809",1207.47992022336,-3746.06429263204,"14"
"cell2810",1095.75391732529,-3820.20629455522,"14"
"cell2811",1117.29991788417,-3856.27829549089,"14"
"cell2812",1075.39591679722,-3862.00229563937,"14"
"cell2814",1218.4959205091,-3691.74569122307,"14"
"cell2815",1152.29191879183,-3753.62429282814,"14"
"cell2816",1193.81791986898,-3825.39029468969,"14"
"cell2817",1199.32592001185,-3886.89629628509,"14"
"cell2818",1121.18791798502,-3812.10629434511,"14"
"cell2819",1235.18192094192,-3729.81029221043,"14"
"cell2820",1169.73391924426,-3701.13629146665,"14"
"cell2822",1113.03391777351,-3863.51429567859,"14"
"cell2825",1221.89792059734,-3713.23229178041,"14"
"cell2828",1098.93991740793,-3858.65429555252,"14"
"cell2830",1254.51392144337,-3803.6282941252,"14"
"cell2832",1079.33791689947,-3893.26829645038,"14"
"cell2833",1167.68191919103,-3744.22829258442,"14"
"cell2834",1227.29792073742,-3753.94829283655,"14"
"cell2835",1168.86991922185,-3884.41229622066,"14"
"cell2837",1214.22992039844,-3733.64429230988,"14"
"cell2843",1232.80592088029,-3791.37029380724,"14"
"cell2844",1208.84070944414,-4034.22238278762,"13"
"cell2850",1210.46070948616,-4011.70438220352,"13"
"cell2851",1171.41870847344,-4005.44038204104,"13"
"cell2853",1085.12670623511,-4039.51438292489,"13"
"cell2868",1237.94671019912,-3936.42838025093,"13"
"cell2869",1114.6647070013,-3916.50237973407,"14"
"cell2873",1254.6813106332,-4040.00038293749,"13"
"cell2874",1134.21270750836,-3913.04637964442,"14"
"cell2880",1145.3907077983,-4049.50438318402,"13"
"cell2887",1111.74870692566,-4020.99238244444,"13"
"cell2888",1225.41870987415,-3905.97237946093,"14"
"cell2889",1145.2827077955,-3919.58037981391,"14"
"cell2892",1159.37670816109,-3927.41038001701,"14"
"cell2898",1076.02454305813,-4164.36978720129,"13"
"cell2902",1109.66654393077,-4170.41778735816,"13"
"cell2912",1072.83854297549,-4122.41178611293,"13"
"cell2918",1199.19854625314,-4285.86979035288,"13"
"cell2920",1137.74654465914,-4145.68578671664,"13"
"cell2928",1224.52454691008,-4205.67978827283,"13"
"cell2929",1177.65254569426,-4174.73778747022,"13"
"cell2930",1204.97654640302,-4227.49578883871,"13"
"cell2931",1208.05454648286,-4277.12179012597,"13"
"cell2937",1216.80254670978,-4178.94978757948,"13"
"cell2940",1231.86854710057,-4224.30978875607,"13"
"cell2966",1177.43756337464,-4358.11989639699,"13"
"cell2973",1184.83556356654,-4343.2698960118,"13"
"cell2978",1080.29156085476,-4389.0618971996,"13"
"cell2984",1224.79556460306,-4427.1318981871,"13"
"cell2985",1181.54156348109,-4500.24250008352,"13"
"cell2986",1244.87816512398,-4391.32989725843,"13"
"cell2987",1187.10356362537,-4468.81989926845,"13"
"cell2988",1077.32156077772,-4317.51189534366,"13"
"cell2989",1107.50756156072,-4331.28189570084,"13"
"cell2995",1243.79062611051,-4580.99260791019,"13"
"cell3002",1179.2660244368,-4700.86721101962,"13"
"cell3011",1130.61202317476,-4673.4406103082,"13"
"cell3016",1212.96202531084,-4604.15860851109,"13"
"cell3019",1193.30602480099,-4575.53860776871,"13"
"cell3021",1202.2700250335,-4547.78260704875,"13"
"cell3022",1125.10402303189,-4570.62460764125,"13"
"cell3029",1179.3200244382,-4549.51060709357,"13"
"cell3043",1201.02802500129,-4499.12860578671,"13"
"cell3071",1164.2151848264,-4741.37053654715,"13"
"cell3072",1186.5711854063,-4839.75853909925,"13"
"cell3074",1082.18918269873,-4872.15853993967,"13"
"cell3079",1201.9611858055,-4861.84453967214,"13"
"cell3081",1237.32578672282,-4763.13253711164,"13"
"cell3087",1156.92518463731,-4810.97653835267,"13"
"cell3096",1100.17118316516,-4728.24853620678,"13"
"cell3104",1152.52851374447,-4921.57100864872,"13"
"cell3114",1075.74051175267,-4998.84501065314,"13"
"cell3116",1043.98851092905,-5075.52501264215,"13"
"cell3119",1102.25451244041,-4986.58701033518,"13"
"cell3122",1069.26051158458,-5046.85101189837,"13"
"cell3123",1050.30651109293,-5045.60901186615,"13"
"cell3131",1217.49051542953,-4989.98901042342,"13"
"cell3136",1152.69051374868,-4956.40100955218,"13"
"cell3138",1204.58451509476,-5059.59501222894,"13"
"cell3139",1064.67051146552,-4942.14500918239,"13"
"cell3141",1040.1005108282,-4995.28101056069,"13"
"cell3146",1131.5225131996,-4974.16701001301,"13"
"cell3152",1058.84278926253,-5219.89074944705,"13"
"cell3153",1123.04879092798,-5144.07474748045,"13"
"cell3154",1130.77079112828,-5128.52274707705,"13"
"cell3158",1049.33878901601,-5119.39674684033,"13"
"cell3161",1077.14878973737,-5125.44474699721,"13"
"cell3173",1136.27879127115,-5291.54875130579,"13"
"cell3174",1102.52879039571,-5222.48274951428,"13"
"cell3182",1094.4287901856,-5156.11674779281,"13"
"cell3188",1043.34478886053,-5154.01074773818,"13"
"cell3190",1120.13279085234,-5138.29674733058,"13"
"cell3192",1057.70878923312,-5254.1267503351,"13"
"cell3193",1054.68478915468,-5177.39274834469,"13"
"cell3198",1062.19078934938,-5272.10875080153,"13"
"cell3199",1042.42678883672,-5143.80474747345,"13"
"cell3202",1076.55478972197,-5200.12674893439,"13"
"cell3216",1127.09879103303,-5292.1427513212,"13"
"cell3223",1069.96678955108,-5156.71074780822,"13"
